player_display_name,position,recent_team,season,week,season_type,opponent_team,completions,attempts,passing_yards,passing_tds,interceptions,sacks,sack_yards,sack_fumbles,sack_fumbles_lost,passing_air_yards,passing_yards_after_catch,passing_first_downs,passing_epa,passing_2pt_conversions,pacr,dakota,carries,rushing_yards,rushing_tds,rushing_fumbles,rushing_fumbles_lost,rushing_first_downs,rushing_epa,rushing_2pt_conversions,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,receiving_2pt_conversions,racr,target_share,air_yards_share,wopr,special_teams_tds,fantasy_points_ppr
Jordan Akins,TE,CLE,2023,6,REG,SF,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,2,0.0,0,0.0,0.0,17.0,0.0,0.0,-1.0692020654678345,0,0.0,0.0606060624122619,0.0688259080052375,0.1390872299671173,0.0,0.0
Jordan Akins,TE,CLE,2023,8,REG,SEA,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,1,6.0,0,0.0,0.0,4.0,2.0,0.0,0.2520784139633178,0,1.5,0.0333333350718021,0.015209125354886,0.0606463886797428,0.0,1.6
Jordan Akins,TE,CLE,2023,9,REG,ARI,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,3,11.0,0,0.0,0.0,8.0,10.0,1.0,-2.8539083003997803,0,1.375,0.1071428582072258,0.0398009940981864,0.1885749846696853,0.0,2.1
Jordan Akins,TE,CLE,2023,10,REG,BAL,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,1,8.0,0,0.0,0.0,5.0,3.0,0.0,0.5459902882575989,0,1.600000023841858,0.03125,0.0162866450846195,0.0582756511867046,0.0,1.8
Jordan Akins,TE,CLE,2023,13,REG,LA,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,1,6.0,0,0.0,0.0,5.0,1.0,0.0,-0.0668193623423576,0,1.2000000476837158,0.0243902429938316,0.0098619330674409,0.0434887185692787,0.0,1.6
Jordan Akins,TE,CLE,2023,14,REG,JAX,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,1,3.0,0,0.0,0.0,3.0,0.0,0.0,-0.5435700416564941,0,1.0,0.0232558138668537,0.008902077563107,0.0411151759326458,0.0,1.3
Jordan Akins,TE,CLE,2023,15,REG,CHI,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,1,8.0,0,0.0,0.0,6.0,2.0,0.0,0.5651912689208984,0,1.3333333730697632,0.0227272734045982,0.0160427801311016,0.0453208573162555,0.0,1.8
Jordan Akins,TE,CLE,2023,16,REG,HOU,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,2,2,18.0,0,0.0,0.0,14.0,4.0,1.0,0.87026047706604,0,1.2857142686843872,0.0465116277337074,0.0311111118644475,0.0915452167391777,0.0,3.8
Jordan Akins,TE,CLE,2023,17,REG,NYJ,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,1,28.0,0,0.0,0.0,22.0,6.0,1.0,1.8039758205413816,0,1.2727272510528564,0.0344827584922313,0.1229050308465957,0.137757658958435,0.0,3.8
Jordan Akins,TE,CLE,2023,18,REG,CIN,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,3,6,24.0,0,0.0,0.0,25.0,12.0,2.0,-1.21667218208313,0,0.959999978542328,0.2399999946355819,0.1077586188912391,0.435431033372879,0.0,5.4
Ian Thomas,TE,CAR,2023,3,REG,SEA,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,1,8.0,0,0.0,0.0,-1.0,9.0,0.0,-0.5228156447410583,0,0.0,0.0175438597798347,-0.0021413275972008,0.0248168595135211,0.0,1.8
Ian Thomas,TE,CAR,2023,4,REG,MIN,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,1,0.0,0,0.0,0.0,6.0,0.0,0.0,-0.9401594400405884,0,0.0,0.0322580635547637,0.0599999986588954,0.0903870984911918,0.0,0.0
Ian Thomas,TE,CAR,2023,5,REG,DET,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,2,28.0,0,0.0,0.0,17.0,6.0,1.0,-4.536692142486572,0,1.6470588445663452,0.0571428574621677,0.070247933268547,0.1348878443241119,0.0,3.8
Ian Thomas,TE,CAR,2023,12,REG,TEN,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,1,9.0,0,0.0,0.0,4.0,5.0,0.0,0.910964846611023,0,2.25,0.0416666679084301,0.0253164563328027,0.0802215188741684,0.0,1.9
Ian Thomas,TE,CAR,2023,13,REG,TB,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,1,6.0,0,0.0,0.0,1.0,5.0,0.0,0.3336524069309234,0,6.0,0.0384615398943424,0.0034129691775888,0.0600813850760459,0.0,1.6
Ian Thomas,TE,CAR,2023,17,REG,JAX,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,1,0.0,0,0.0,0.0,23.0,0.0,0.0,-1.6497336626052856,0,0.0,0.0322580635547637,0.0931174084544181,0.1135692819952964,0.0,0.0
Ian Thomas,TE,CAR,2023,18,REG,TB,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,2,5.0,0,0.0,0.0,28.0,8.0,0.0,-1.2711384296417236,0,0.1785714328289032,0.1111111119389534,0.2666666805744171,0.3533333241939544,0.0,1.5
Dalton Schultz,TE,HOU,2023,1,REG,BAL,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,2,4,4.0,0,0.0,0.0,6.0,8.0,0.0,-2.3736088275909424,0,0.6666666865348816,0.0930232554674148,0.0230769235640764,0.1556887328624725,0.0,2.4
Dalton Schultz,TE,HOU,2023,2,REG,IND,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,4,7,34.0,0,0.0,0.0,52.0,14.0,2.0,-1.221072554588318,0,0.6538461446762085,0.1627907007932663,0.1256038695573806,0.3321087658405304,0.0,7.4
Dalton Schultz,TE,HOU,2023,3,REG,JAX,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,3,9.0,0,0.0,0.0,29.0,3.0,0.0,-2.0132699012756348,0,0.3103448152542114,0.1034482792019844,0.1188524588942527,0.2383691370487213,0.0,1.9
Dalton Schultz,TE,HOU,2023,4,REG,PIT,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,3,3,42.0,1,0.0,0.0,26.0,16.0,2.0,4.7936882972717285,0,1.615384578704834,0.1111111119389534,0.1155555546283721,0.2475555539131164,0.0,13.2
Dalton Schultz,TE,HOU,2023,5,REG,ATL,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,7,10,65.0,1,0.0,0.0,81.0,15.0,4.0,3.820176839828491,0,0.8024691343307495,0.3125,0.2913669049739837,0.6727068424224854,0.0,19.5
Dalton Schultz,TE,HOU,2023,6,REG,NO,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,4,7,61.0,1,0.0,0.0,52.0,28.0,3.0,4.77919340133667,0,1.173076868057251,0.2916666567325592,0.2352941185235977,0.6022058725357056,0.0,16.1
Dalton Schultz,TE,HOU,2023,8,REG,CAR,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,2,5,5.0,0,0.0,0.0,7.0,4.0,1.0,-1.81968367099762,0,0.7142857313156128,0.2083333283662796,0.0391061455011367,0.3398742973804474,0.0,2.5
Dalton Schultz,TE,HOU,2023,9,REG,TB,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,10,11,130.0,1,1.0,1.0,68.0,73.0,7.0,9.076104164123535,0,1.9117647409439087,0.289473682641983,0.1634615361690521,0.5486335754394531,0.0,27.0
Dalton Schultz,TE,HOU,2023,10,REG,CIN,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,4,6,71.0,0,0.0,0.0,81.0,12.0,3.0,3.1472322940826416,0,0.8765432238578796,0.1538461595773697,0.1738197356462478,0.3524430394172668,0.0,11.1
Dalton Schultz,TE,HOU,2023,11,REG,ARI,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,2,3,32.0,1,0.0,0.0,35.0,2.0,2.0,3.2421271800994877,0,0.9142857193946838,0.078947365283966,0.0945945978164672,0.1846372634172439,0.0,11.2
Dalton Schultz,TE,HOU,2023,12,REG,JAX,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,2,2.0,0,0.0,0.0,37.0,-1.0,0.0,-3.94826340675354,0,0.0540540553629398,0.0555555559694767,0.1072463765740394,0.1584057956933975,0.0,1.2
Dalton Schultz,TE,HOU,2023,15,REG,TEN,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,4,5,58.0,0,0.0,0.0,59.0,8.0,4.0,5.859433174133301,0,0.98305082321167,0.147058829665184,0.2218045145273208,0.3758513927459717,0.0,9.8
Dalton Schultz,TE,HOU,2023,16,REG,CLE,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,8,11,61.0,0,0.0,0.0,52.0,32.0,3.0,-1.0417031049728394,0,1.173076868057251,0.2291666716337204,0.1460674107074737,0.4459971785545349,0.0,14.1
Dalton Schultz,TE,HOU,2023,17,REG,TEN,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,2,4,19.0,0,0.0,0.0,23.0,19.0,2.0,-0.0008622661698609,0,0.8260869383811951,0.1290322542190551,0.1503268033266067,0.2987771332263946,0.0,3.9
Dalton Schultz,TE,HOU,2023,18,REG,IND,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,5,7,42.0,0,0.0,0.0,61.0,26.0,2.0,3.0533063411712646,0,0.688524603843689,0.2692307829856872,0.2337164729833603,0.5674476623535156,0.0,9.2
Dalton Schultz,TE,HOU,2023,19,POST,CLE,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,2,37.0,1,0.0,0.0,53.0,1.0,1.0,4.292855739593506,0,0.698113203048706,0.0909090936183929,0.2572815418243408,0.3164607286453247,0.0,10.7
Dalton Schultz,TE,HOU,2023,20,POST,BAL,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,5,7,43.0,0,0.0,0.0,75.0,3.0,2.0,-1.060532808303833,0,0.5733333230018616,0.2258064448833465,0.3440366983413696,0.5795353651046753,0.0,9.3
Justin Watson,WR,KC,2023,1,REG,DET,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,2,4,45.0,0,0.0,0.0,102.0,4.0,2.0,1.704431414604187,0,0.4411764740943908,0.1081081107258796,0.2973760962486267,0.3703254163265228,0.0,6.5
Justin Watson,WR,KC,2023,2,REG,JAX,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,3,5,62.0,0,1.0,1.0,119.0,8.0,2.0,-1.6209752559661863,0,0.5210084319114685,0.125,0.4296028912067413,0.4882220327854156,0.0,7.2
Justin Watson,WR,KC,2023,3,REG,CHI,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,2,3,51.0,0,0.0,0.0,51.0,3.0,1.0,3.0431690216064453,0,1.0,0.0810810774564743,0.2048192769289016,0.264995127916336,0.0,7.1
Justin Watson,WR,KC,2023,4,REG,NYJ,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,1,5.0,0,0.0,0.0,3.0,2.0,0.0,0.1269159466028213,0,1.6666666269302368,0.0344827584922313,0.0151515156030654,0.0623301975429058,0.0,1.5
Justin Watson,WR,KC,2023,5,REG,MIN,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,2,3,56.0,0,0.0,0.0,85.0,2.0,2.0,4.096261978149414,0,0.658823549747467,0.0769230797886848,0.3571428656578064,0.3653846085071563,0.0,7.6
Justin Watson,WR,KC,2023,6,REG,DEN,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,1,0.0,0,0.0,0.0,30.0,0.0,0.0,-0.7871010899543762,0,0.0,0.0256410259753465,0.1734104007482528,0.1598488241434097,0.0,0.0
Justin Watson,WR,KC,2023,8,REG,DEN,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,2,3,42.0,0,0.0,0.0,70.0,4.0,2.0,3.3744356632232666,0,0.6000000238418579,0.0810810774564743,0.2713178396224975,0.3115440905094147,0.0,6.2
Justin Watson,WR,KC,2023,9,REG,MIA,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,2,5,15.0,0,0.0,0.0,77.0,4.0,0.0,-1.825345039367676,0,0.1948051899671554,0.1785714328289032,0.4502924084663391,0.5830618143081665,0.0,3.5
Justin Watson,WR,KC,2023,11,REG,PHI,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,5,11,53.0,1,0.0,0.0,142.0,1.0,4.0,-4.418758392333984,0,0.3732394278049469,0.2820512950420379,0.409221887588501,0.7095322608947754,0.0,16.3
Justin Watson,WR,KC,2023,12,REG,LV,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,3,3.0,1,0.0,0.0,37.0,0.0,1.0,-0.8620647192001343,0,0.0810810774564743,0.09375,0.2483221441507339,0.3144505023956299,0.0,7.3
Justin Watson,WR,KC,2023,14,REG,BUF,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,1,18.0,0,0.0,0.0,18.0,0.0,1.0,1.1985849142074585,0,1.0,0.0256410259753465,0.0669144988059997,0.0853016898036003,0.0,2.8
Justin Watson,WR,KC,2023,15,REG,NE,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,3,31.0,0,0.0,0.0,82.0,1.0,1.0,1.80787205696106,0,0.3780487775802612,0.0857142880558967,0.4226804077625274,0.4244477152824402,0.0,4.1
Justin Watson,WR,KC,2023,16,REG,LV,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,4,6,38.0,1,0.0,0.0,59.0,7.0,4.0,-2.2467145919799805,0,0.6440678238868713,0.1463414579629898,0.3554216921329498,0.4683073759078979,0.0,13.8
Justin Watson,WR,KC,2023,17,REG,CIN,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,3,41.0,0,0.0,0.0,49.0,11.0,1.0,1.5401641130447388,0,0.8367347121238708,0.1071428582072258,0.3121019005775451,0.3791856169700622,0.0,5.1
Justin Watson,WR,KC,2023,18,REG,LAC,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,1,0.0,0,0.0,0.0,4.0,0.0,0.0,-0.835379958152771,0,0.0,0.0344827584922313,0.0233918130397796,0.0680984035134315,0.0,0.0
Justin Watson,WR,KC,2023,19,POST,MIA,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,2,2,20.0,0,0.0,0.0,19.0,1.0,1.0,0.9811868071556092,0,1.0526316165924072,0.0588235296308994,0.0683453232049942,0.1360770165920257,0.0,4.0
Justin Watson,WR,KC,2023,20,POST,BUF,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,1,0.0,0,0.0,0.0,20.0,0.0,0.0,-1.3621845245361328,0,0.0,0.0476190485060215,0.125,0.1589285731315612,0.0,0.0
Justin Watson,WR,KC,2023,21,POST,BAL,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,2,16.0,0,0.0,0.0,22.0,5.0,1.0,0.4664263129234314,0,0.7272727489471436,0.0555555559694767,0.1032863855361938,0.155633807182312,0.0,2.6
Justin Watson,WR,KC,2023,22,POST,SF,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,3,5,54.0,0,0.0,0.0,71.0,18.0,2.0,4.027799606323242,0,0.7605633735656738,0.1190476194024086,0.2741312682628631,0.3704633116722107,0.0,8.4
Mike White,QB,MIA,2023,3,REG,DEN,2,2,67.0,1,0.0,0.0,-0.0,0,0,35.0,32.0,1.0,4.690234184265137,0,1.914285659790039,0.0,1,-1.0,0,0.0,0.0,0.0,-2.197998046875,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,6.58
Mike White,QB,MIA,2023,6,REG,CAR,0,1,0.0,0,1.0,0.0,-0.0,0,0,0.0,0.0,0.0,-8.976947784423828,0,0.0,0.0,3,-4.0,0,0.0,0.0,0.0,-1.7021273374557495,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,-2.4
Mike White,QB,MIA,2023,12,REG,NYJ,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,-2.0,0,0.0,0.0,0.0,-1.5492792129516602,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,-0.2
Mike White,QB,MIA,2023,13,REG,WAS,1,1,3.0,0,0.0,0.0,-0.0,0,0,-4.0,7.0,0.0,-1.0640873908996582,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.12
Mike White,QB,MIA,2023,15,REG,NYJ,2,2,4.0,0,0.0,0.0,-0.0,0,0,-8.0,12.0,0.0,-1.890100598335266,0,0.0,0.0,2,-2.0,0,0.0,0.0,0.0,-0.2196704894304275,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,-0.04
Mike White,QB,MIA,2023,17,REG,BAL,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0.0,0,1.0,1.0,0.0,-6.137617111206055,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,-2.0
Ray-Ray McCloud,WR,SF,2023,4,REG,ARI,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,2,2,22.0,0,0.0,0.0,17.0,5.0,2.0,2.644956588745117,0,1.2941176891326904,0.095238097012043,0.0939226523041725,0.2086029946804046,0.0,4.2
Ray-Ray McCloud,WR,SF,2023,5,REG,DAL,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,1,1.0,0,0.0,0.0,-1.0,2.0,0.0,-1.0555692911148071,0,0.0,0.0399999991059303,-0.004739336669445,0.056682463735342,0.0,1.1
Ray-Ray McCloud,WR,SF,2023,6,REG,CLE,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,2,23.0,0,0.0,0.0,2.0,1.772160887718201,0,1,2,4.0,0,0.0,0.0,-3.0,0.0,0.0,-0.6392855644226074,0,0.0,0.0833333358168602,-0.0125000001862645,0.1162500008940696,0.0,3.7
Ray-Ray McCloud,WR,SF,2023,7,REG,MIN,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,2,3,20.0,0,0.0,0.0,34.0,4.0,1.0,-1.0372565984725952,0,0.5882353186607361,0.1034482792019844,0.141078844666481,0.2539275884628296,0.0,4.0
Ray-Ray McCloud,WR,SF,2023,8,REG,CIN,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,2,2,43.0,0,0.0,0.0,-5.0,48.0,1.0,-0.6522104144096375,0,0.0,0.0666666701436042,-0.0193050187081098,0.0864864885807037,0.0,6.3
Ray-Ray McCloud,WR,SF,2023,12,REG,SEA,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,1,23.0,0,0.0,0.0,11.0,12.0,1.0,1.8288228511810305,0,2.090909004211426,0.0333333350718021,0.0410447753965854,0.0787313431501388,0.0,3.3
Ray-Ray McCloud,WR,SF,2023,18,REG,LA,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,7.0,0,0.0,0.0,0.0,0.1677335202693939,0,3,4,22.0,0,0.0,0.0,41.0,16.0,2.0,1.295134425163269,0,0.5365853905677795,0.1599999964237213,0.1626984179019928,0.3538888990879059,0.0,5.9
Ray-Ray McCloud,WR,SF,2023,20,POST,GB,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,2,7.0,0,0.0,0.0,29.0,1.0,0.0,-1.2538166046142578,0,0.2413793057203292,0.0555555559694767,0.1058394163846969,0.1574209183454513,0.0,1.7
Ray-Ray McCloud,WR,SF,2023,22,POST,KC,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,1,19.0,0,0.0,0.0,19.0,0.0,1.0,1.2075237035751345,0,1.0,0.0270270276814699,0.061889249831438,0.0838630124926567,0.0,2.9
Boston Scott,RB,PHI,2023,1,REG,NE,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,3.0,0,0.0,0.0,0.0,-0.7314741611480713,0,1,1,7.0,0,0.0,0.0,3.0,4.0,0.0,-0.1454704999923706,0,2.3333332538604736,0.0333333350718021,0.0103092780336737,0.0572164952754974,0.0,2.0
Boston Scott,RB,PHI,2023,2,REG,MIN,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,5,40.0,0,0.0,0.0,3.0,1.8004013299942017,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,4.0
Boston Scott,RB,PHI,2023,6,REG,NYJ,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,2,2.0,0,0.0,0.0,0.0,-1.0669234991073608,0,1,1,14.0,0,0.0,0.0,0.0,14.0,1.0,1.8403711318969729,0,0.0,0.0232558138668537,0.0,0.0348837226629257,0.0,2.6
Boston Scott,RB,PHI,2023,8,REG,WAS,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,1,4.0,0,0.0,0.0,-4.0,8.0,0.0,-0.175303116440773,0,-1.0,0.0285714287310838,-0.0148148145526647,0.0324867740273475,0.0,1.4
Boston Scott,RB,PHI,2023,11,REG,KC,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,2,8.0,0,0.0,0.0,1.0,0.1246707066893577,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.8
